id,title,view,likes,dislikes,rating,guestid
UJd1Q6hFff8,Joe Rogan Experience #828 - Duncan Trussell,2190282,16897,1317,4.710772,-1
9grShZHGjx4,"Best of the Week - July 24, 2016 - Joe Rogan Experience",122784,600,35,4.7795277,-1
iwcP6dAAffs,Joe Rogan Experience #827 - Twitter Q&A with Joe,360410,3912,274,4.7381749,-1
yA5PoLSRWeA,Justin Wren on Bullying (from Joe Rogan Experience #826),2157708,34019,750,4.9137163,1
GBlXxfoGkpU,Joe Rogan Experience #826 - Justin Wren,375642,5533,209,4.8544064,-1
jUKV8xbXod8,Joe Rogan Experience #825 - Jeremy Stephens,482065,3840,298,4.7119379,239
oj4KIoaq8Cg,Joe Rogan on Milo Yiannopoulos Being Banned From Twitter,317759,5670,630,4.5999999,3
5CZPbcrZhOc,Joe Rogan Experience #824 - Bryan Callen,625976,5382,302,4.7874737,-1
YBNEqzo7gOs,"Best of the Week - July 10, 2016 - Joe Rogan Experience",200810,1265,54,4.8362393,-1
TW1qPP0snF4,Redban Explains Pokemon GO to Joe Rogan,445428,4796,538,4.5965505,-1
8xk7A_aNalA,Joe Rogan and Chael Sonnen Breakdown on Jon Jones & on PED's,757092,6441,218,4.8690495,36
XMu33bKLdhw,Joe Rogan Experience #823 - Eleanor Kerrigan,354751,1940,585,4.0732675,4
rAnLPKGbytU,Joe Rogan Experience #822 - Chael Sonnen,5501417,40928,2665,4.7554655,-1
K-4RxJ5o98g,"Best of the Week - July 3, 2016 - Joe Rogan Experience",130876,900,35,4.8502674,-1
oVmiydHQE-w,Joe Rogan & Joey Diaz React to Eddie Alvarez vs. Rafael dos Anjos,549300,7078,380,4.7961922,-1
Gg8TPNFrLCk,Joe Rogan Experience - #821 & Fight Companion - Joey Diaz,669520,5177,274,4.7989359,-1
LnH67G7vAu4,Joe Rogan Experience #820 - Milo Yiannopoulos,2437560,33028,3647,4.6022358,8
Kh0hhkPcIEA,Joe Rogan Experience #819 - Brendan Schaub,814084,5642,417,4.7247071,-1
pVqdvbWsYVI,"""A Fighter's Ego and Fear"" (from Joe Rogan Experience #817)",83082,879,41,4.8217392,-1
VW_mTW_p5yQ,Joe Rogan Experience #818 - Mike Schmidt,594540,6530,1257,4.3543086,-1
Gp9UT5JMI4s,"""Cucks"" (from Joe Rogan Experience #816)",218937,2597,228,4.6771684,-1
Xq1JIlVROF8,Joe Rogan on Donald Cerrone vs Patrick Cote,58036,478,9,4.9260778,-1
5SHzgTfvnGA,"Best of the Week - June 26, 2016 - Joe Rogan Experience",68332,266,30,4.5945945,-1
Bv7X8aW3raI,Joe Rogan Experience #817 - Jason Hairston & Brendan Burns,199607,1492,837,3.5624731,-1
ujXxrgSwnYc,Joe Rogan Experience #816 - Joe Schilling,340319,2720,232,4.685637,-1
9ZDR6uTc3rE,Joe Rogan Experience #815 - Cameron Hanes,289553,2459,351,4.5003557,12
BKIGb-5-O68,"""Material Ideas"" with Russell Brand (from Joe Rogan Experience #812)",128050,1658,208,4.5541263,-1
6tfV8fuewnw,"Best of the Week - June 19, 2016 - Joe Rogan Experience",78835,549,34,4.7667236,8
2nIKljWrTLQ,"""Bad Girls Club"" with Big Jay Oakerson (from Joe Rogan Experience #810)",202323,2089,60,4.88832,40
E42xqCLG3XM,"""Kevin Hart Story"" with Big Jay Oakerson (from Joe Rogan Experience #810)",162306,1344,44,4.873199,-1
Bh29iFLjGdU,"""Real Big Clits"" with Big Jay Oakerson (from Joe Rogan Experience #810)",55643,536,46,4.6838489,-1
WsS7kE2ig-k,Joe Rogan Experience #814 - Ari Shaffir,556576,3691,367,4.6382456,92
SJ3t-htSrdQ,Joe Rogan Experience #813 - Shane Dorian,323613,2507,178,4.7348232,242
GEc1qeD7UQc,Joe Rogan Experience #812 - Russell Brand & Jim Breuer,3494014,38759,2137,4.7909818,-1
29mVxHoX76g,Joe Rogan Experience #811 - Jim Breuer,1398900,13698,905,4.7521057,-1
OD5cy4I6d2s,"Best of the Week - June 12, 2016 - Joe Rogan Experience",102206,714,57,4.7042804,-1
IntJ33xvpn4,"Joe Rogan Experience - Fight Companion - June 18, 2016 - Part 2",228282,1637,64,4.8495002,-1
LGaayhaIIU4,"Joe Rogan Experience - Fight Companion - June 18, 2016 - Part 1",672732,4634,281,4.7713122,-1
Z-H7mdQeA1o,Joe Rogan Experience #810 - Big Jay Oakerson,711822,5774,330,4.7837481,-1
5kedW7tX2zY,Joe Rogan Experience #809 - Aubrey Marcus,390320,3636,440,4.5682039,3
PG_xHE9LLsc,"Joe Rogan Experience #808 - Michael Wood, Jr.",596070,6697,2623,3.874249,-1
vkjmUpx7WTY,"Best of the Week - June 5, 2016 - Joe Rogan Experience",104542,700,40,4.7837839,-1
lqcVueOX_2k,Joe Rogan On Nate Diaz vs. Conor McGregor 2,1672197,9573,679,4.735076,-1
mdFW5Dob3G8,Joe Rogan Recaps Michael Bisping vs. Luke Rockhold - UFC199,1031315,6573,312,4.8187366,-1
BtQzPS0kYno,"Joe Rogan Experience #807 - Gino & AJ, from Speedweed",268100,2057,178,4.6814318,71
2pbRNSMkDDc,Joe Rogan Experience #806 - Dave Smith,628286,5349,497,4.6599383,45
BChxQHyFIOI,Sam Harris on AI (from Joe Rogan Experience #804),985528,10834,745,4.7426376,-1
kdDo1A7EsyM,Sam Harris' Dissection Of Donald Trump (from Joe Rogan Experience #804),1345313,10914,4263,3.8764577,-1
Nbx23mt6VVk,"Best of the Week - May 29, 2016 - Joe Rogan Experience",89834,527,28,4.7981982,-1
d8nuCGMNalw,Joey Diaz & His Friend Bonehead (from Joe Rogan Experience #803),2418171,26192,699,4.8960247,50
cr6WRxNYRiI,Joe Rogan Experience #805 - Steve Hofstetter,562171,6217,892,4.4981012,69
RJ5_hAEsLkU,Joe Rogan Experience #804 - Sam Harris,2667083,25996,2008,4.7131839,41
JKOjZLPXLhk,Bobcat Goldthwait on the Death of Robin Williams (from Joe Rogan Experience #800),1819979,16187,598,4.857492,-1
Z5appHMWLJU,Joe Rogan Experience #803 - Joey Diaz & Lee Syatt,4912760,35198,2445,4.7401905,-1
UkpiU_q-9OY,"Joe Rogan Experience - Fight Companion - May 29, 2016",783051,6854,341,4.8104239,-1
63orQPOmRuM,Best of Dom Irrera - Joe Rogan Experience - Volume 1,43737,360,12,4.8709679,-1
Je7_byxCs7o,Talking Bears with Tom Papa (from Joe Rogan Experience #802),22500,369,7,4.9255319,73
lg2WwILItFI,"""Fantasies Are Weird"" with Tom Papa (from Joe Rogan Experience #802)",30701,337,14,4.840456,-1
Ef0g-oJ67Ic,Tom Papa's Sourdough Bread (from Joe Rogan Experience),101958,960,50,4.80198,12
fhyxKDooLz8,"""Naomi Campbell's Birthday Party"" (from Joe Rogan Experience #799)",76871,808,17,4.9175758,101
nuTkKzu9zG0,"Best of the Week - May 15, 2016 - Joe Rogan Experience",178109,1070,48,4.8282647,-1
F-EA8LEM5pM,"Gary Johnson On Hillary Clinton, Bernie Sanders, Polls and Running 3rd Party",104856,1362,113,4.6935592,-1
SfD6tpUI0pk,Gary Johnson On The Drug War & Marijuana Legalization (from Joe Rogan Experience #801),98885,1615,41,4.9009662,-1
O1xB_dsbPcI,Bobcat Goldthwait Talks About His Brother (from Joe Rogan Experience #800),50865,639,22,4.8668685,11
pNkBtY2GRgc,Joe Rogan Discusses Floyd Mayweather vs. Conor McGregor (from Joe Rogan Experience #799),140125,1111,68,4.7692962,165
fk4r6fEqoTo,Cris Cyborg vs. Leslie Smith Breakdown (from Joe Rogan Experience #799),110073,979,30,4.8810701,10
wKnHmSLmnwA,Stipe Miocic vs. Fabrico Werdum Breakdown (from Joe Rogan Experience #799),207907,1529,66,4.8344827,-1
RnvxVwhecJI,Joe Rogan Experience #802 - Tom Papa,338204,2459,267,4.6082172,-1
KQIuHGbKckY,Joe Rogan Experience #801 - Gary Johnson,593879,8967,500,4.7887397,-1
yn5NjiE98tQ,Joe Rogan Experience #800 - Bobcat Goldthwait,1088249,9041,719,4.705328,-1
4aYWcAaEPr4,"Joe Rogan Shows Josh Zepps ""Mr. Hands"" (from Joe Rogan Experience #796)",201665,1706,160,4.6570206,-1
_TdWzFVe7vM,Joe Rogan Experience #799 - Brendan Schaub & Bryan Callen,1552382,8709,727,4.6918187,38
w__Gbg7jDSI,"Best of the Week - May 8, 2016 - Joe Rogan Experience",88127,570,34,4.7748346,28
EswYHJdD63E,Joe Rogan Experience #798 - Alison Rosen,317819,2375,347,4.4900808,59
9emNEgLP3Ds,Joe Rogan Experience #797 - Alex & Allyson Grey,276897,4502,688,4.4697495,167
CoeuH8B8t58,Joe Rogan Experience #796 - Josh Zepps,238285,1595,251,4.4561214,-1
V05cbyPm01Q,"Best of the Week - May 1, 2016 - Joe Rogan Experience",85846,521,20,4.8521256,213
kKmJd7FW6vI,"Joe Rogan Commentates ""Calcio Storico"" (form Joe Rogan Experience #793)",153131,1168,607,3.6321127,-1
SoXa3nAqtY4,Joe Rogan Experience #795 - Ian Edwards,317689,2304,177,4.7146311,-1
zEgoztUtDqQ,Miesha Tate Talks Ronda Rousey (from Joe Rogan Experience #794),920710,7194,239,4.8713841,-1
Ueqgwuz0tAU,Miesha Tate Talks Conor McGregor (from Joe Rogan Experience #794),1725544,9528,597,4.7641482,4
hemU9Cyruho,Miesha Tate Talks Becoming Champion & Holly Holm (from Joe Rogan Experience #794),146492,1176,38,4.874794,66
TylX6z-8egk,Joe Rogan Experience #794 - Miesha Tate,1305281,11564,496,4.8354893,-1
yoM1tFJZ3rE,Joe Rogan Experience #793 - Whitney Cummings,626430,5611,737,4.5356016,-1
yKXhrSpEQpg,"Best of the Week - April 24, 2016 - Joe Rogan Experience",132370,923,31,4.8700209,-1
eDgZnEO2lJ4,"Joe Rogan Experience #792 - Lewis, from Unbox Therapy",537379,7704,356,4.8233252,-1
bS1OpC9xu48,"Steve Schirripa on The Sopranos, Acting & James Gandolfini (from Joe Rogan Experience #791)",1330942,12239,422,4.8666773,-1
CEuWo95DpTI,Joe Rogan Experience #791 - Steve Schirripa,546381,5969,241,4.8447666,-1
5owrDAmJl10,"Joe Rogan & Wheeler Walker, Jr. on Howard Stern, Larry Flynt, and Free Speech",59842,404,24,4.775701,-1
wltxTeZpzkw,Joe Rogan Experience #790 - Steve Maxwell,389368,3162,248,4.7090907,31
9sN27m12s1s,"Wheeler Walker, Jr. Discusses Sturgill Simpson (from Joe Rogan Experience #786)",267807,2116,95,4.8281322,-1
GR0QJtfSsUA,"Best of the Week - April 17, 2016 - Joe Rogan Experience",78617,511,16,4.8785577,1
T9dP3WgZIu4,Best of Greg Fitzsimmons - Joe Rogan Experience - Volume  2,74897,914,24,4.8976545,-1
4EHd-H5z3HM,John Dudley Is Surrounded By Wolves (from Joe Rogan Experience #783),3362172,25604,1776,4.7405405,-1
UHIe_QRWHdI,"Joe Rogan & Brendan Schaub Discuss Conor McGregor, GSP, Nate Diaz & UFC 200",559011,3860,221,4.7833862,-1
WwBfIbF4g0M,Joe Rogan Experience #789 - Dan Auerbach,378924,4362,204,4.8212876,-1
zfmARkj0LeM,Joe Rogan Experience #788 - Brendan Schaub,600472,4235,249,4.7778769,23
vW9Yf2Dc-5M,Joe Rogan on Conor McGregor Retiring (from Joe Rogan Experience #787),370598,2724,115,4.8379712,155
m4ZsVVunUeM,Joe Rogan Experience #787 - Eddie Huang,555112,4691,389,4.6937008,-1
31phykl9D_E,"Joe Rogan Experience #786 - Wheeler Walker, Jr.",796088,9504,561,4.7770491,3
UotV12Zd4W8,"Best of the Week - April 10, 2016 - Joe Rogan Experience",82970,544,34,4.7647057,-1
GtECvxqbz00,Joe Rogan Experience #785 - Dom Irrera,235389,1553,107,4.7421689,-1
DqhkAZPU5CQ,Joe Rogan Experience #784 - Brian Redban,258097,2186,146,4.7495713,-1
JRli5x_pHWk,Joe Rogan Experience #783 - John Dudley,330408,3758,491,4.5377736,-1
-ooLCn-bCgY,"Best of the Week - April 3, 2016 - Joe Rogan Experience",84880,564,14,4.9031143,156
Prxam5Lp4S4,Joe Rogan Experience #782 - Rick Doblin,334678,3487,212,4.7707486,-1
yKy-PYCn6mo,Joe Rogan Experience #781 - Kevin Rose,375871,3270,190,4.7803469,-1
zwcAyE5lQd8,Joe Rogan Experience #780 - Sturgill Simpson,358358,2497,290,4.5837817,2
3Qn9LUxpR2E,Dice's Tapes (from Joe Rogan Experience #779),50276,425,62,4.4907598,227
27wyWSuhm9o,"Best of the Week - March 27, 2016 - Joe Rogan Experience",97266,773,39,4.8078818,7
JpmyjdxGZzs,Joe Rogan Experience #779 - Andrew Dice Clay & Joey Diaz,3403797,27858,2311,4.6935925,-1
CSvTJGoa1q8,Joe Rogan talks Conor McGregor - Nate Diaz Rematch and Cyborg joining UFC,689643,4403,270,4.7688851,-1
rH2SJQhoAQU,Joe Rogan Experience #778 - Ari Shaffir,911840,5619,607,4.6100225,-1
L_WaIhnUyQM,Joe Rogan Experience #777 - Brian Redban,426613,3171,338,4.6147051,-1
yd1f5Zp5g7M,Dr. Rhonda Patrick on the Benefits of Cryotherapy (from Joe Rogan Experience #773),241950,2375,168,4.735745,-1
s2bVEwP-PQU,"Best of the Week - March 13, 2016 - Joe Rogan Experience",150771,779,31,4.8469138,-1
7Vv4y0_TBa0,Joe Rogan Experience #776 - Adam Cropp,343944,2929,490,4.426733,-1
zxHmduVll7w,Joe Rogan Experience #775 - Greg Fitzsimmons,343446,2761,136,4.8122196,58
k5kZFFcmZcA,Joe Rogan Experience #774 - Brendan Schaub & Bryan Callen,1540232,8973,854,4.6523862,15
oNyGCJebh1o,"Best of the Week - March 6, 2016 - Joe Rogan Experience",107203,806,39,4.8153844,-1
dDJdk0j4xnM,Joe Rogan Experience #773 - Dr. Rhonda Patrick,907176,10095,537,4.7979684,-1
O_mpUC9sZoo,"""Was Roy Choi on the Podcast?"" with Bert Kreischer (from Joe Rogan Experience #769)",55013,571,31,4.7940197,-1
ZKCA25VtY9c,Best of Brendan Schaub - Joe Rogan Experience - Volume 1,1184974,9884,562,4.7847981,-1
7h2RY92XyDg,"""FBI vs. Apple"" with Mike Baker (from Joe Rogan Experience #767)",67182,446,960,2.2688477,-1
sXv2xRXKOUs,UFC #196 Recap with Eddie Bravo (from Joe Rogan Experience #771),144021,1241,54,4.8332047,5
REyhiN5nRfk,Joe Rogan Experience #772 - Mark & Chris Bell,343211,3504,175,4.809731,225
bjGgTFw_3iw,Joe Rogan Experience #771 - Eddie Bravo,923230,7462,410,4.7916665,90
2iNpECn_8WQ,Joe Rogan Experience #770 - Michael Shermer,455909,3460,474,4.5180478,178
LDHoQdz__6g,"Best of the Week - February 28, 2016 - Joe Rogan Experience",116386,743,26,4.8647594,178
QT34Zqln-Fw,Joe Rogan Experience #769 - Bert Kreischer,2161478,8814,1315,4.4806991,-1
qe8U1kV8zRI,"""High Times with Action Bronson"" from Joe Rogan Experience #763",378750,4202,128,4.8817554,-1
4xSeDCsl43Q,"Joe Rogan Experience #768 - Ian McCall, Brendan Schaub & Bryan Callen",575874,4424,289,4.7547212,-1
ONYJ2BoQDnw,Joe Rogan Experience #767 - Mike Baker,417887,3648,1081,4.0856419,152
OIk2FT___UY,"Best of the Week - February 21, 2016 - Joe Rogan Experience",106831,655,37,4.7861271,13
SDhtTHP16aA,Joe Rogan Experience #766 - Gad Saad,375321,4912,340,4.7410512,-1
FqfMcayaGHw,Joe Rogan Experience #765 - Tovar Cerulli,153846,1213,429,3.9549329,55
GHyep0OROGA,Joe Rogan Experience #764 - Duncan Trussell,1774280,15734,1150,4.7275529,-1
MQPsiyB1RFU,"Cameron Hanes discusses the death of his best friend, Roy (from Joe Rogan Experience #759)",475697,4885,154,4.8777537,-1
FCLKoT6sDZE,Joe Rogan Experience #763 - Action Bronson,3519572,30695,1679,4.7925496,-1
ZeN_w927bhU,"Joe Rogan Experience - Fight Companion - February 21, 2016",499705,3533,200,4.7856951,-1
CkcRBzRLBPs,"Best of the Week - February 14, 2016 - Joe Rogan Experience",70751,450,45,4.6363635,-1
IA63U3_J944,Joe Rogan Experience #762 - Robin Black,299537,2885,165,4.7836065,-1
oq2x8SC9RGo,Joe Rogan Experience #761 - Bas Rutten,1158980,10771,389,4.8605733,103
mzXF2cwfG-Y,Joe Rogan Experience #760 - Doug Duren & Nathan Ihde,156323,1511,474,4.044836,-1
uMifGXEEAA4,Joe Rogan Experience #759 - Cameron Hanes,300059,3213,390,4.5670276,-1
TE_6tVp3tdE,"Best of the Week - February 7, 2016 - Joe Rogan Experience",65695,402,79,4.3430352,-1
pv18Kh4-vIg,Joe Rogan Experience #758 - Tom Papa,255445,2140,163,4.7168908,-1
VbezdN75RKE,"Joe Rogan Experience #757 - Gary Clark, Jr.",256494,2515,283,4.5954251,-1
G0DXmV56OI8,"Best of the Week - January 31, 2016 - Joe Rogan Experience",69133,449,28,4.7651992,24
Gw-nx0AsHng,"Bryan Callen & Joe Rogan - ""Kicking Lessons""",2420378,37103,474,4.9495435,-1
rWxAvq1DCDc,"Joe Rogan Experience  - Fight Companion - February 6, 2016",752913,6126,304,4.8108864,2
Omg6sITstr0,Joe Rogan Experience #756 - Kyle Kingsbury,264662,2249,178,4.7066336,-1
tM_COshDEMU,Joe Rogan Experience #755 - Daniele Bolelli,197413,1912,111,4.7805238,-1
BPGxqivgLd8,Joe Rogan Experience #754 - Brian Redban,230980,1991,162,4.6990247,-1
CuzVlyEET3s,Best of Duncan Trussell - Joe Rogan Experience - Volume 2,88576,1486,53,4.8622484,-1
1WAYp2LxULk,"Best of the Week - January 24, 2016 - Joe Rogan Experience",87037,564,33,4.7788944,-1
bA5PDh-9hjk,Joe Rogan Experience #753 - Hannibal Buress,579715,5009,383,4.7158751,-1
Nwd6InD2nDk,Joe Rogan Experience #752 - Mark Sisson,661519,6761,678,4.6354351,-1
wL9IXNw-lSE,Joe Rogan Experience #751 - Doug Stanhope,1129829,7923,609,4.7144866,-1
N3Af-R0VPFQ,"Joe Rogan Experience #750 - Kip Andersen & Keegan Kuhn, producers of Cowspiracy",292864,3542,694,4.3446646,-1
JMyZjQlK7wM,Joe Rogan Experience #749 - Carlos Condit & Erwan Le Corre,374192,3245,224,4.7417121,-1
s2-x_YOn7EA,Joe Rogan Experience #748 - Jenny Johnson,227185,1606,303,4.3651128,-1
6n8s3IqM_Ck,"Best of the Week - January 10, 2016 - Joe Rogan Experience",80610,622,36,4.7811551,-1
NHeecBsC2ik,Joe Rogan Experience #747 - Tony Hinchcliffe,339978,2429,316,4.5395265,-1
AVQfJKg4EIY,Joe Rogan Experience #746 - TJ Kirk,662444,13076,1011,4.7129269,-1
SF6h9ZGkqnI,Joe Rogan Experience #745 - Ari Shaffir,506829,3912,504,4.5434785,10
KZBmzitrAJg,"Best of the Week - January 3, 2016 - Joe Rogan Experience",77806,638,28,4.8318319,-1
DqmbYFUuhls,Joe Rogan Experience #744 - Tom Segura,1128544,8923,701,4.7086449,136
OCvjelzBBa0,Joe Rogan Experience #743 - Phil Demers,231641,2405,139,4.7814465,-1
k0maW69GF3Q,Joe Rogan Experience #742 - Aubrey Marcus,335338,3097,444,4.4984469,7
GCQqpp4LGVY,Joe Rogan Experience - 2015 Year in Review,347102,4565,79,4.9319553,3
RQnK20hCfwU,Best of Christopher Ryan - Joe Rogan Experience - Volume 1,69259,1019,46,4.82723,-1
6MNPgvdeDCQ,"Best of the Week - December 20, 2015 - Joe Rogan Experience",100397,895,35,4.8494625,-1
kwHYqeN97oc,Joe Rogan Experience #741 - Joey Diaz,2875145,21449,1504,4.7378993,-1
eUDwTM4j3y0,Joe Rogan Experience #740 - Thaddeus Russell,244320,2151,624,4.1005406,-1
ii2xTW1pT1E,Joe Rogan Experience #739 - Duncan Trussell & Christopher Ryan,2499364,16704,1804,4.6101146,38
i-CuQnbM3MM,Joe Rogan Experience - UFC Recap - Brendan Schaub & Eddie Bravo,727317,5896,251,4.8366685,-1
hdFerqK9P8Y,Lance Armstrong Discusses Speaking With Oprah (from Joe Rogan Experience #737),91807,610,94,4.465909,-1
anXNPuYdMDc,"Best of the Week - December 13, 2015 - Joe Rogan Experience",66663,510,27,4.7988825,60
kn1BHVoumPU,Joe Rogan Experience #738 - Molly Crabapple,211307,1681,1766,2.9506817,-1
rEfSdPz1WtA,Joe Rogan Experience #737 - Lance Armstrong,3749474,31654,2596,4.6968174,-1
nn2BVILWRT0,Joe Rogan Experience #736 - Brendan Schaub & Bryan Callen,712746,5241,355,4.7462473,-1
WZvucbACmZQ,Joe Rogan Experience #735 - Peter Boghossian,215898,2275,526,4.2488399,-1
xtlG9qPH8Ds,"Best of the Week - December 6, 2015 - Joe Rogan Experience",84335,541,23,4.8368793,27
Xoe2Iju6DsI,Joe Rogan Experience #734 - Brendan Schaub,455624,3420,218,4.7603078,-1
UBLFhv54dUU,Joe Rogan Experience #733 - Judah Friedlander,240213,1922,122,4.7612524,56
ZKiKVWDac7k,Joe Rogan Experience #732 - Whitney Cummings,681155,6376,839,4.5348577,52
lWbJE068bf0,"Best of the Week - November 29, 2015 - Joe Rogan Experience",86351,681,40,4.7780862,-1
3euP8g3434A,Joe Rogan Experience #731 - Bert Kreischer,493092,3575,290,4.6998706,254
QGp9bQzl1Wk,Joe Rogan Experience #730 - Demetrious Johnson,1335135,14283,548,4.8522015,-1
NnKcquMobHQ,Joe Rogan Experience #729 - Jocko Willink,5557062,56777,3220,4.7853227,75
NDgnODgoZCw,"Best of the Week - November 22, 2015 - Joe Rogan Experience",78917,540,34,4.7630663,-1
9quu4PrdQGE,"Joe Rogan Experience - Fight Companion - November 28, 2015",346743,2704,151,4.7884412,-1
yJj9q-67ivA,Joe Rogan Experience #728 - Ceara Lynch,315566,3051,1265,3.8276181,-1
s2BU4d-G7c8,Bill Burr's Monkey Story (from Joe Rogan Experience #727),198514,3184,42,4.9479232,-1
MxrHlhTXUPE,Joe Rogan Experience #727 - Bill Burr,6792205,47032,2870,4.769949,-1
6aA50THi-VI,Joe Rogan Experience #726 - Josh Zepps,153180,1488,146,4.6425948,-1
vACYwvQSHJc,"Best of the Week - November 15, 2015 - Joe Rogan Experience",82317,734,28,4.8530183,7
aDejwCGdUV8,Joe Rogan Experience #725 - Graham Hancock & Randall Carlson,12544161,115842,8786,4.718009,-1
S_hS-JXoTMk,Joe Rogan Experience #724 - Christina Sommers,737001,13156,377,4.8885689,77
b_LL_H7L_Tg,Joe Rogan Experience #723 - Dana White & Tony Hinchcliffe (Audio Only),693655,5017,550,4.6048141,173
QQ4klklA9Qc,Joe Rogan Experience #722 - Tony Hinchcliffe (Audio Only),91769,609,115,4.3646407,55
UQfWgCR6dow,"Best of the Week - November 8, 2015 - Joe Rogan Experience",70938,524,45,4.6836557,-1
lFZcX158f9E,Best of the Fight Companion - Joe Rogan Experience - Vol. 1,647612,4348,165,4.853756,19
VFY45O6wXQw,Joe Rogan Experience #721 - Eddie Bravo,801264,7013,502,4.732801,4
GtD8oMMJK_k,Joe Rogan Experience #720 - Tait Fletcher & Andy Stumpf,425316,4212,336,4.7044854,57
Fk_i4Fnj3CA,"Best of the Week - November 1, 2015 - Joe Rogan Experience",92919,588,21,4.8620691,-1
WFDfWOIFKnQ,Joe Rogan Experience #719 - Josh Olin,196105,1795,135,4.7202072,182
w1Y6uau7NRQ,Joe Rogan Experience #718 - Christopher Ryan,401418,3539,229,4.7569003,-1
16J-lCSSMVA,Joe Rogan Experience #717 - Steve-O,8863770,76193,4788,4.7635002,62
vq2DaDwaYOE,"Best of the Week - October 25, 2015 - Joe Rogan Experience",63527,413,17,4.8418603,-1
kDzNZyrDiWc,Joe Rogan Experience #716 - Daniele Bolelli,249186,2208,100,4.8266897,-1
dkZv4AR56EI,Joe Rogan Experience #715 - Remi Warren,320726,2511,189,4.7199998,61
NMR_-8RBWvQ,Joe Rogan Experience #714 - John Wayne Parr,337338,3178,118,4.8567963,2
vBWv9yaf_w4,Joe Rogan Experience #713 - Dave Rubin,457106,6602,450,4.7447534,-1
A9zS94x2nd8,"Joe Rogan Breathing with ""The Iceman"" Wim Hof (from Joe Rogan Experience #712)",568914,8669,115,4.9476318,5
gBowgJcc7sI,Joe Rogan on Gender Warfare with Milo Yiannopoulos (from Joe Rogan Experience #702),268250,3785,239,4.7624254,4
Np0jGp6442A,Joe Rogan Experience #712 - Wim Hof,2218748,39045,832,4.9165435,-1
_WmGqdrmDqQ,Joe Rogan Experience #711 - Brian Redban,249677,2362,152,4.7581544,-1
frVdO2E5x4Y,Joe Rogan Experience #710 - Gavin McInnes,5391225,51597,9386,4.3843532,-1
smeWxHWpbtI,"Best of the Week - October 11, 2015 - Joe Rogan Experience",55753,455,25,4.7916665,11
Bkk11KSSVgY,Joe Rogan Experience #709 - Steven Rinella,564363,4348,359,4.6949224,7
v4IyBf0iPsY,Joe Rogan Experience #708 - Steven Crowder,4764285,42128,4431,4.6193218,3
TVt2CJewjFE,Joe Rogan Experience #707 - Michael Dowd,1107047,8514,946,4.5999999,-1
jEJgS_8XMfU,"Best of the Week - October 4, 2015 - Joe Rogan Experience",95372,632,19,4.8832564,21
vA892WDF4xk,Joe Rogan Experience #706 - Brendan Schaub & Fight Companion ? (Part 2),169199,1319,73,4.7902298,-1
YfnQWBExTYg,Joe Rogan Experience #706 - Brendan Schaub & Fight Companion ? (Part 1),406549,2939,178,4.7715755,-1
lKsUXScjhgI,Joe Rogan Experience #705 - Tait Fletcher,221051,1626,113,4.7400804,-1
Ik6vu_ZmWqw,"Best of the Week - Sept. 27, 2015 - Joe Rogan Experience",71730,575,31,4.7953796,6
3bQf5R4bEwY,Joe Rogan Experience #704 - Alonzo Bodden,242678,2351,96,4.8430734,258
zi_vD1FdpoU,Honey Honey - Bad People (from Joe Rogan Experience #701),69272,1064,113,4.615973,95
1CiYltg9H5Y,Honey Honey - Whatchya Gonna Do Now (from Joe Rogan Experience #701),47847,917,121,4.5337186,6
KVdYipxFa9M,Joe Rogan Experience #703 - Brian Redban,270851,2247,240,4.6139927,45
dGL5eRw7rXU,Joe Rogan Experience #702 - Milo Yiannopoulos,3542362,41916,4450,4.6160979,-1
yfYYhJaQTmU,Joe Rogan Experience #701 - Honey Honey (Part 2),99225,1157,223,4.3536234,9
BGBN_97XzkY,Joe Rogan Experience #701 - Honey Honey (Part 1),333310,1631,431,4.1639185,-1
xxdXOGBewX0,"Best of the Week - Sept. 20, 2015 - Joe Rogan Experience",77328,521,21,4.8450184,197
AcAUUYxNzYg,"Joe Rogan Experience - Fight Companion - Sept. 26, 2015",323803,2741,133,4.8148923,7
RIQC3zHfVaI,Joe Rogan Experience #700 - Dr. Mark Gordon & Andrew Marr,219708,2055,168,4.6977057,3
aqM4E6LxMCM,Joe Rogan Experience #699 - Donald Cerrone,922968,10462,322,4.8805637,17
SMsquUcea-E,Joe Rogan Experience #698 - Dr. Carl Hart,450114,5619,394,4.7379012,-1
WHu3IqgArJQ,"Best of the Week - Sept. 13, 2015 - Joe Rogan Experience",59478,635,15,4.9076924,28
5Os_QpXquA0,Joe Rogan going onstage in Vancouver 9-18-2015,24544,527,25,4.8188405,-1
D3RRIv4tR_c,Joe Rogan Experience #697 - Christopher Ryan,330908,3114,190,4.7699757,1
amB2kDXhpqs,"Joe Rogan Experience #696 - Lewis, from Unbox Therapy",209108,2159,80,4.857079,-1
8W4xkw2hRjY,"Best of the Week - Sept. 6, 2015 - Joe Rogan Experience",91617,791,24,4.8822088,-1
mtCjZ06jIZo,"Joe Rogan going onstage in Austin, TX 8-29-2015",43086,803,27,4.8698797,-1
wkC7HjRlDEU,Joe Rogan Experience #695 - Sebastian Maniscalco,541419,3844,288,4.7212005,-1
5Qh20XWwxMY,Joe Rogan Experience #694 - Jane McGonigal,176517,1745,207,4.5758195,89
